,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
504,newsletter,224284.5615,9332355.395,0.032308883,59441.75411,0.019109532,9332355.395,0.032308883,59441.75411,0.019109532,TRUE,1,0.931731147,NA,NA,0.058510526,NA,NA,0.058510526,0.182549927,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_145_2,4,145,2,1298,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.280457618
505,(Intercept),164888.3776,25887475.29,0.089623184,164888.3776,0.052996389,25887475.29,0.089623184,164888.3776,0.052996389,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
506,trend,0.329776302,92273699.4,0.319454202,587730.5694,0.18890111,92273699.4,0.319454202,587730.5694,0.18890111,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
507,season,0.360500862,131975.6206,0.000456903,840.6090486,0.000270178,131975.6206,0.000456903,840.6090486,0.000270178,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
508,holiday,0.838331535,5834367.935,0.02019875,233374.7174,0.075008423,5834367.935,0.02019875,233374.7174,0.075008423,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
509,competitor_sales_B,0.141124561,122952929.5,0.42566658,783139.6785,0.251707096,122952929.5,0.42566658,783139.6785,0.251707096,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
510,events,0.850244423,1082197.292,0.003746598,1082197.292,0.347826505,1082197.292,0.003746598,1082197.292,0.347826505,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
511,tv_S,464616.6006,5709604.669,0.019766816,36366.90872,0.011688603,5709604.669,0.019766816,36366.90872,0.011688603,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,2591412.147,16505.80985,31997.63751,15491.82766,12696.56529,0.206047363,0.182396136,0.769217955,2.203279272,0.453868927,4,FALSE,1.896177442,0.051937321,1.360424775,2.4323584,0.227028947
512,ooh_S,310750.0774,15880198.88,0.054977705,101147.7636,0.032509667,15880198.88,0.054977705,101147.7636,0.032509667,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,8239693.867,52482.12654,87513.64921,35031.52267,118610.8387,0.655151359,0.507300783,2.260023489,1.927280205,0.518865911,4,FALSE,1.562029998,0.050810862,1.038565492,2.087250132,0.733151587
513,print_S,153134.0469,4149179.775,0.01436458,26427.89666,0.008494129,4149179.775,0.01436458,26427.89666,0.008494129,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,601634.9778,3832.069922,4821.469141,989.3992184,15082.86986,0.047836968,0.132547594,3.935958937,6.896506899,0.145000942,4,FALSE,6.710244215,0.048949282,6.207479885,7.217743414,0.052116627
514,facebook_S,82641.17443,1386928.739,0.004801587,8833.941012,0.002839296,1386928.739,0.004801587,8833.941012,0.002839296,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,334078.022,2127.88549,2321.90239,194.0168993,3513.500327,0.026563083,0.044306122,1.651169832,4.151511466,0.240876126,4,FALSE,1.713215129,0.24774141,0,4.268910163,0.003789283
515,search_S,244391.258,4177408.21,0.014462307,26607.6956,0.008551917,4177408.21,0.014462307,26607.6956,0.008551917,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,809960,5158.980892,6199.58261,1040.601718,13627.29217,0.064401227,0.133449365,2.641469789,5.15754878,0.193890556,4,FALSE,2.775870778,0.301192489,0,5.890458876,0.00850338
516,newsletter,225477.9031,9382009.673,0.032480787,59758.02339,0.019206687,9382009.673,0.032480787,59758.02339,0.019206687,TRUE,1,0.93181986,NA,NA,0.058472498,NA,NA,0.058472498,0.186219023,0,130487.7548,0.001892944,65481090.25,1.00E-04,4_148_5,4,148,5,1328,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.280457618
517,(Intercept),102934.3706,16160696.18,0.055948795,102934.3706,0.03291928,16160696.18,0.055948795,102934.3706,0.03291928,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
518,trend,0.358089114,100195821,0.346880815,638189.9425,0.204098529,100195821,0.346880815,638189.9425,0.204098529,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
519,season,0.363134365,132939.7188,0.000460241,846.7498011,0.000270798,132939.7188,0.000460241,846.7498011,0.000270798,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
520,holiday,0.846840295,5893584.647,0.02040376,235743.3859,0.075392724,5893584.647,0.02040376,235743.3859,0.075392724,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
521,competitor_sales_B,0.144204306,125636116.5,0.43495585,800230.0412,0.25592032,125636116.5,0.43495585,800230.0412,0.25592032,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
522,events,0.860971761,1095851.126,0.003793868,1095851.126,0.350462438,1095851.126,0.003793868,1095851.126,0.350462438,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
523,tv_S,391147.3152,6471395.347,0.022404157,41219.07864,0.013182209,6471395.347,0.022404157,41219.07864,0.013182209,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,2591412.147,16505.80985,25639.51351,9133.703663,19126.16954,0.206047363,0.211066446,1.158753779,2.497246667,0.400441019,4,FALSE,1.896177442,0.051937321,1.360424775,2.4323584,0.166650215
524,ooh_S,280141.9719,15910064.63,0.055081102,101337.9913,0.032408745,15910064.63,0.055081102,101337.9913,0.032408745,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,8239693.867,52482.12654,85361.1623,32879.03576,119275.7485,0.655151359,0.518911396,2.272692751,1.930904824,0.517891917,4,FALSE,1.562029998,0.050810862,1.038565492,2.087250132,0.736743672
525,print_S,166864.9432,4158405.613,0.01439652,26486.65996,0.008470657,4158405.613,0.01439652,26486.65996,0.008470657,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,601634.9778,3832.069922,4585.829335,753.7594133,12860.49276,0.047836968,0.135627611,3.356017249,6.91184151,0.144679243,4,FALSE,6.710244215,0.048949282,6.207479885,7.217743414,0.026644519
526,facebook_S,34301.78307,463979.7452,0.001606311,2955.285001,0.000945125,463979.7452,0.001606311,2955.285001,0.000945125,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,334078.022,2127.88549,2199.115708,71.23021738,650.7378589,0.026563083,0.015132835,0.305814322,1.388836483,0.720027168,4,FALSE,1.713215129,0.24774141,0,4.268910163,8.19E-05
527,search_S,237292.0793,3656619.536,0.012659322,23290.57029,0.007448521,3656619.536,0.012659322,23290.57029,0.007448521,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,809960,5158.980892,6526.994811,1368.01392,12289.05648,0.064401227,0.119261712,2.382070556,4.514568048,0.221505134,4,FALSE,2.775870778,0.301192489,0,5.890458876,0.017941549
528,newsletter,304731.8565,9072500.999,0.031409259,57786.63057,0.018480652,9072500.999,0.031409259,57786.63057,0.018480652,TRUE,1,0.935522409,NA,NA,0.056862651,NA,NA,0.056862651,0.171563514,0,121505.1275,0.001755751,65481090.25,1.00E-04,4_150_6,4,150,6,1347,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.255316799
529,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
530,trend,0.213837573,59833237.9,0.207054908,381103.4261,0.112915248,59833237.9,0.207054908,381103.4261,0.112915248,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
531,season,0.23783619,87069.35858,0.000301306,554.5819018,0.000164314,87069.35858,0.000301306,554.5819018,0.000164314,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
532,holiday,1,6959499.542,0.024083579,278379.9817,0.082479827,6959499.542,0.024083579,278379.9817,0.082479827,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
533,competitor_sales_B,0.22159375,193060658.4,0.668092823,1229685.722,0.364337498,193060658.4,0.668092823,1229685.722,0.364337498,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
534,events,1.028295059,1308821.438,0.00452922,1308821.438,0.387784228,1308821.438,0.00452922,1308821.438,0.387784228,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
535,tv_S,296740.5093,7354945.072,0.025452032,46846.7839,0.013880002,7354945.072,0.025452032,46846.7839,0.013880002,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,2591412.147,16505.80985,25024.30952,8518.499665,28826.90979,0.206047363,0.324455172,1.746470488,2.838199659,0.35233603,3,FALSE,2.42381637,0.05449294,1.67255503,3.176529333,0.194989039
536,ooh_S,204985.8467,10798085.03,0.037367132,68777.61164,0.020377778,10798085.03,0.037367132,68777.61164,0.020377778,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,8239693.867,52482.12654,84337.37826,31855.25172,81337.84112,0.655151359,0.476345438,1.549819843,1.3104959,0.763069919,3,FALSE,1.35569555,0.006979804,1.259301541,1.451940173,0.722487248
537,print_S,171429.3495,4238666.806,0.014668047,26997.87775,0.007999068,4238666.806,0.014668047,26997.87775,0.007999068,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,601634.9778,3832.069922,4322.574561,490.5046385,13954.90381,0.047836968,0.186984043,3.641609911,7.045246641,0.141939672,3,FALSE,6.834735951,0.015942701,6.614837435,7.054846964,0.013005648
538,facebook_S,1925.588565,59051.66425,0.00020435,376.12525,0.00011144,59051.66425,0.00020435,376.12525,0.00011144,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,334078.022,2127.88549,2457.568378,329.682888,386.7884285,0.026563083,0.002604998,0.181771261,0.176760099,5.65738538,3,FALSE,0.962085783,0.080641074,0,2.074640298,0.074930842
539,search_S,12975.73646,217853.182,0.000753888,1387.599886,0.000411125,217853.182,0.000753888,1387.599886,0.000411125,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,809960,5158.980892,6898.37441,1739.393518,750.5153378,0.064401227,0.009610349,0.145477441,0.268967828,3.717916775,3,FALSE,1.387952131,0.064245949,0.500428584,2.273580409,0.02968266
540,newsletter,228448.4781,5054918.662,0.017492714,32196.93415,0.00953947,5054918.662,0.017492714,32196.93415,0.00953947,TRUE,1,0.94988097,NA,NA,0.049973124,NA,NA,0.049973124,0.262545054,0,9834.004652,5.02E-05,65481090.25,1.00E-04,4_176_2,4,176,2,1577,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.237872391
541,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
542,trend,0.29894802,83647732.11,0.289509671,532788.1026,0.159543264,83647732.11,0.289509671,532788.1026,0.159543264,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
543,season,0.314797961,115244.2634,0.000398867,734.0398945,0.000219808,115244.2634,0.000398867,734.0398945,0.000219808,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
544,holiday,1,6959499.542,0.024087233,278379.9817,0.083360816,6959499.542,0.024087233,278379.9817,0.083360816,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
545,competitor_sales_B,0.195482829,170311859.3,0.589459262,1084788.913,0.324839768,170311859.3,0.589459262,1084788.913,0.324839768,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
546,events,1.000311808,1273204.153,0.004406634,1273204.153,0.381260665,1273204.153,0.004406634,1273204.153,0.381260665,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
547,tv_S,339738.2043,5480665.436,0.018968902,34908.69705,0.010453401,5480665.436,0.018968902,34908.69705,0.010453401,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,2591412.147,16505.80985,25955.93298,9450.123133,15432.39086,0.206047363,0.243451591,0.934967203,2.114933915,0.472828013,3,FALSE,2.42381637,0.05449294,1.67255503,3.176529333,0.167260079
548,ooh_S,197896.5732,11154767.88,0.038607301,71049.47694,0.021275748,11154767.88,0.038607301,71049.47694,0.021275748,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,8239693.867,52482.12654,85920.87366,33438.74712,83436.85335,0.655151359,0.495495668,1.589814644,1.353784262,0.738670132,3,FALSE,1.35569555,0.006979804,1.259301541,1.451940173,0.739811717
549,print_S,199681.3469,4044348.863,0.013997727,25760.18384,0.007713881,4044348.863,0.013997727,25760.18384,0.007713881,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,601634.9778,3832.069922,4326.839434,494.7695121,11162.89925,0.047836968,0.179650295,2.913020763,6.722263519,0.148759417,3,FALSE,6.834735951,0.015942701,6.614837435,7.054846964,0.011627978
550,facebook_S,11190.81432,456798.6618,0.001581007,2909.545616,0.000871263,456798.6618,0.001581007,2909.545616,0.000871263,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,334078.022,2127.88549,2757.24115,629.3556598,3837.376668,0.026563083,0.020291033,1.80337555,1.367341255,0.731346324,3,FALSE,0.962085783,0.080641074,0,2.074640298,0.403757046
551,search_S,51736.17732,1375761.028,0.004761589,8762.809093,0.002624021,1375761.028,0.004761589,8762.809093,0.002624021,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,809960,5158.980892,7169.964237,2010.983345,6150.138937,0.064401227,0.061111413,1.192122837,1.698554284,0.588735968,3,FALSE,1.387952131,0.064245949,0.500428584,2.273580409,0.056493611
552,newsletter,197909.1807,4109092.01,0.014221807,26172.56057,0.007837367,4109092.01,0.014221807,26172.56057,0.007837367,TRUE,1,0.946958292,NA,NA,0.051409564,NA,NA,0.051409564,0.210508742,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_178_7,4,178,7,1600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.201504244
553,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
554,trend,0.301420331,84339501.78,0.291905481,537194.2789,0.160956281,84339501.78,0.291905481,537194.2789,0.160956281,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
555,season,0.316718729,115947.4367,0.000401303,738.5187054,0.000221278,115947.4367,0.000401303,738.5187054,0.000221278,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
556,holiday,1,6959499.542,0.024087361,278379.9817,0.083409314,6959499.542,0.024087361,278379.9817,0.083409314,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
557,competitor_sales_B,0.194610441,169551802.7,0.586831788,1079947.788,0.323578241,169551802.7,0.586831788,1079947.788,0.323578241,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
558,events,0.998784221,1271259.829,0.004399928,1271259.829,0.380899913,1271259.829,0.004399928,1271259.829,0.380899913,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
559,tv_S,341137.3606,5451940.761,0.018869585,34725.73733,0.010404663,5451940.761,0.018869585,34725.73733,0.010404663,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,2591412.147,16505.80985,26178.30443,9672.494579,15221.02042,0.206047363,0.241341251,0.922161382,2.10384935,0.475319205,3,FALSE,2.42381637,0.05449294,1.67255503,3.176529333,0.17026989
560,ooh_S,198439.1974,11185353.8,0.038713367,71244.29169,0.021346497,11185353.8,0.038713367,71244.29169,0.021346497,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,8239693.867,52482.12654,85920.87366,33438.74712,83665.63377,0.655151359,0.495142445,1.594173851,1.357496283,0.736650268,3,FALSE,1.35569555,0.006979804,1.259301541,1.451940173,0.739811717
561,print_S,199439.6224,4039452.972,0.013980856,25728.99982,0.007709025,4039452.972,0.013980856,25728.99982,0.007709025,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,601634.9778,3832.069922,4326.839434,494.7695121,11149.38599,0.047836968,0.178814605,2.909494403,6.714125876,0.148939716,3,FALSE,6.834735951,0.015942701,6.614837435,7.054846964,0.011627978
562,facebook_S,12215.47949,498624.5437,0.001725778,3175.952507,0.000951591,498624.5437,0.001725778,3175.952507,0.000951591,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,334078.022,2127.88549,2757.24115,629.3556598,4188.738606,0.026563083,0.02207263,1.968498129,1.4925392,0.669999153,3,FALSE,0.962085783,0.080641074,0,2.074640298,0.403757046
563,search_S,53204.31509,1414801.537,0.004896737,9011.47476,0.002700054,1414801.537,0.004896737,9011.47476,0.002700054,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,809960,5158.980892,7169.964237,2010.983345,6324.663839,0.064401227,0.062629069,1.225952174,1.746754824,0.572490189,3,FALSE,1.387952131,0.064245949,0.500428584,2.273580409,0.056493611
564,newsletter,197435.118,4099249.276,0.014187816,26109.868,0.007823142,4099249.276,0.014187816,26109.868,0.007823142,TRUE,1,0.946838761,NA,NA,0.051467458,NA,NA,0.051467458,0.209826017,0,46958.34509,0.00061719,65481090.25,1.00E-04,4_182_1,4,182,1,1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.201504244
565,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.949855702,NA,NA,0.04998572,NA,NA,0.04998572,0.257719138,0,20969.94677,0.000220266,65481090.25,1.00E-04,4_182_2,4,182,2,1631,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
566,trend,0.245458499,68680992.61,0.237702358,437458.5517,0.129931724,68680992.61,0.237702358,437458.5517,0.129931724,TRUE,1,0.949855702,NA,NA,0.04998572,NA,NA,0.04998572,0.257719138,0,20969.94677,0.000220266,65481090.25,1.00E-04,4_182_2,4,182,2,1631,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
